url,checked,street,city,state,zip_code,price,beds,baths,sqft,home_type,neighborhood,walk_score,transit_score,bike_score,sold_history
https://www.redfin.com/GA/Atlanta/220-Renaissance-Pkwy-NE-30308/unit-2107/home/24848233,1,220 Renaissance Pkwy NE #2107 ,"Atlanta<!-- -->, ",GA,30308,"299,900",2,2,"1,430",Condo/Co-op,  Transportation in <!-- -->Old Fourth Ward,81,64,79,
https://www.redfin.com/GA/Atlanta/45-Ivan-Allen-Jr-Blvd-NW-30308/unit-2402/home/55218961,1,45 Ivan Allen Jr Blvd NW #2402 ,"Atlanta<!-- -->, ",GA,30308,"749,000",2,2.5,"1,823",Condo/Co-op,  Transportation in <!-- -->Centennial Hill,87,78,72,
https://www.redfin.com/GA/Atlanta/147-15th-St-NE-30361/unit-9C/home/24592951,1,147 15th St NE Unit 9C ,"Atlanta<!-- -->, ",GA,30309,"610,000",2,2,"1,701",Condo/Co-op,  Transportation in <!-- -->Midtown,86,61,74,
https://www.redfin.com/GA/Atlanta/75-14th-St-NE-30309/unit-3930/home/24725352,1,75 14Th St #3930 ,"Atlanta<!-- -->, ",GA,30309,"464,900",1,1,<span>—</span>,Condo/Co-op,  Transportation in <!-- -->Midtown,90,63,64,
https://www.redfin.com/GA/Atlanta/699-Cooledge-Ave-NE-30306/home/24728711,1,699 Cooledge Ave NE ,"Atlanta<!-- -->, ",GA,30306,"1,149,000",5,5,"3,884",Single Family Residential,  Transportation in <!-- -->Virginia Highland,82,33,80,
https://www.redfin.com/GA/Atlanta/798-St-Charles-Ave-NE-30306/home/25536631,1,798 Saint Charles ,"Atlanta<!-- -->, ",GA,30306,"220,000",1,1,<span>—</span>,Condo/Co-op,  Transportation in <!-- -->Virginia Highland,84,40,76,
https://www.redfin.com/GA/Atlanta/680-Greenwood-Ave-NE-30306/unit-202/home/24809234,1,680 Greenwood Ave #202 ,"Atlanta<!-- -->, ",GA,30306,"299,999",1,1,766,Condo/Co-op,  Transportation in <!-- -->Virginia Highland,92,37,73,
https://www.redfin.com/GA/Atlanta/1321-Memorial-Dr-SE-30317/home/23740551,1,1321 Memorial Dr SE ,"Atlanta<!-- -->, ",GA,30317,"275,000",2,1,"1,083",Single Family Residential,  Transportation in <!-- -->Edgewood,51,47,41,
https://www.redfin.com/GA/Atlanta/390-17th-St-NW-30363/unit-4058/home/24638958,1,390 17th St NW #4058 ,"Atlanta<!-- -->, ",GA,30363,"268,500",2,2,"1,263",Condo/Co-op,  Transportation in <!-- -->Atlantic Station,87,52,82,
https://www.redfin.com/GA/Atlanta/45-Ivan-Allen-Jr-Blvd-NW-30308/unit-2203/home/55218804,1,45 Ivan Allen Jr Blvd NW #2203 ,"Atlanta<!-- -->, ",GA,30308,"499,980",2,2,"1,399",Condo/Co-op,  Transportation in <!-- -->Centennial Hill,87,78,72,
https://www.redfin.com/GA/Atlanta/923-Peachtree-St-NE-30309/unit-1826/home/24709851,1,923 Peachtree St NE #1826 ,"Atlanta<!-- -->, ",GA,30309,"475,000",2,2,"1,260",Condo/Co-op,  Transportation in <!-- -->Midtown,93,65,78,
https://www.redfin.com/GA/Atlanta/44-Peachtree-Pl-NW-30309/unit-1730/home/24672195,1,44 Peachtree Pl NW #1730 ,"Atlanta<!-- -->, ",GA,30309,"324,900",1,1,866,Condo/Co-op,  Transportation in <!-- -->Midtown,90,63,75,
https://www.redfin.com/GA/Atlanta/195-14th-St-NE-30309/unit-1902/home/24597465,1,195 14th St NE #1902 ,"Atlanta<!-- -->, ",GA,30309,"439,900",2,2.5,"1,345",Condo/Co-op,  Transportation in <!-- -->Midtown,85,62,71,
https://www.redfin.com/GA/Atlanta/855-Peachtree-St-NE-30308/unit-2612/home/28489832,1,855 Peachtree St NE #2612 ,"Atlanta<!-- -->, ",GA,30308,"309,000",1,1,748,Condo/Co-op,  Transportation in <!-- -->Midtown,92,64,79,
https://www.redfin.com/GA/Atlanta/223-16th-St-NW-30363/unit-6/home/171658600,1,223 16th St NW #6 ,"Atlanta<!-- -->, ",GA,30363,"725,500",3,5,"2,958",Townhouse,  Transportation in <!-- -->Atlantic Station,84,57,73,
https://www.redfin.com/GA/Atlanta/147-15th-St-NE-30361/unit-5E/home/173197253,1,147 15th St NE Unit 5E ,"Atlanta<!-- -->, ",GA,30309,"399,900",1,1,"1,349",Condo/Co-op,  Transportation in <!-- -->Midtown,86,61,74,
https://www.redfin.com/GA/Atlanta/Portland-Row/Graff/home/173837215,1,Graff ,"Atlanta<!-- -->, ",GA,30316,"570,995+",3,3.5,"2,004",MultiFamily,  Transportation in <!-- -->East Atlanta Village,91,45,61,
https://www.redfin.com/GA/Atlanta/671-Linwood-Ave-NE-30306/home/24760278,1,671 Linwood Ave NE ,"Atlanta<!-- -->, ",GA,30306,"1,065,000",4,3,"2,771",Single Family Residential,  Transportation in <!-- -->Poncey-Highland,85,42,77,
https://www.redfin.com/GA/Atlanta/1200-Ponce-De-Leon-Ave-NE-30306/unit-A-15/home/169300467,1,1200 Ponce de Leon Ave NE Unit A-15 ,"Atlanta<!-- -->, ",GA,30306,"639,900",2,2.5,"1,625",Condo/Co-op,  Transportation in <!-- -->Druid Hills,85,44,81,
https://www.redfin.com/GA/Atlanta/22-Airline-St-SE-30312/unit-306/home/174115246,1,22 Airline St #306 ,"Atlanta<!-- -->, ",GA,30312,"584,900",2,2,"1,172",Condo/Co-op,  Transportation in <!-- -->Martin Luther King Jr. Landmark District,94,58,89,
https://www.redfin.com/GA/Atlanta/260-18th-St-NW-30363/unit-10304/home/173180804,1,260 18th St NW #10304 ,"Atlanta<!-- -->, ",GA,30363,"374,900",2,2,"1,094",Condo/Co-op,  Transportation in <!-- -->Atlantic Station,86,54,71,
https://www.redfin.com/GA/Atlanta/361-17th-St-NW-30363/unit-1417/home/24742192,1,361 17th St NW #1417 ,"Atlanta<!-- -->, ",GA,30363,"219,900",1,1,722,Condo/Co-op,  Transportation in <!-- -->Atlantic Station,86,54,71,
https://www.redfin.com/GA/Atlanta/346-Copenhill-Ave-NE-30307/home/24573809,1,346 Copenhill Ave NE ,"Atlanta<!-- -->, ",GA,30307,"699,000",2,1,"1,248",Single Family Residential,  Transportation in <!-- -->Inman Park,89,55,79,
https://www.redfin.com/GA/Atlanta/1773-Monroe-Dr-NE-30324/home/24658610,1,1773 Monroe Dr NE ,"Atlanta<!-- -->, ",GA,30324,"915,000",<span>—</span>,<span>—</span>,<span>—</span>,Multi-Family (2-4 Unit),  Transportation in <!-- -->Piedmont Heights,68,17,43,
https://www.redfin.com/GA/Atlanta/400-W-Peachtree-St-NW-30308/unit-2514/home/24675497,1,400 W Peachtree St NW #2514 ,"Atlanta<!-- -->, ",GA,30308,"229,000",1,1,743,Condo/Co-op,  Transportation in <!-- -->Centennial Hill,87,78,72,
https://www.redfin.com/GA/Atlanta/270-17th-St-NW-30363/unit-1702/home/63638878,1,270 17th St NW #1702 ,"Atlanta<!-- -->, ",GA,30363,"499,900",2,2.5,"1,369",Condo/Co-op,  Transportation in <!-- -->Atlantic Station,83,55,71,
https://www.redfin.com/GA/Atlanta/575-Ember-LN-30318/home/173619404,1,575 Ember Ln ,"Atlanta<!-- -->, ",GA,30318,"545,530",3,3.5,"2,092",Townhouse,  Transportation in <!-- -->Loring Heights,67,37,49,
https://www.redfin.com/GA/Atlanta/1101-Juniper-St-NE-30309/unit-706/home/24817040,1,1101 Juniper St NE #706 ,"Atlanta<!-- -->, ",GA,30309,"245,000",1,1,764,Condo/Co-op,  Transportation in <!-- -->Midtown,90,63,69,
https://www.redfin.com/GA/Atlanta/490-Marietta-St-NW-30313/unit-105/home/24724675,1,490 Marietta St NW #105 ,"Atlanta<!-- -->, ",GA,30313,"795,000",2,2,"2,800",Condo/Co-op,  Transportation in <!-- -->Centennial Hill,67,60,76,
https://www.redfin.com/GA/Atlanta/22-Airline-St-SE-30312/unit-201/home/174115097,1,22 Airline St #201 ,"Atlanta<!-- -->, ",GA,30312,"589,900",2,2,"1,228",Condo/Co-op,  Transportation in <!-- -->Martin Luther King Jr. Landmark District,94,58,89,
https://www.redfin.com/GA/Atlanta/300-Peachtree-St-NE-30308/unit-3B/home/137876016,1,300 Peachtree St W Unit 3B ,"Atlanta<!-- -->, ",GA,30308,"239,900",1,1,621,Condo/Co-op,  Transportation in <!-- -->Centennial Hill,89,83,73,
https://www.redfin.com/GA/Atlanta/788-W-Marietta-St-NW-30318/unit-810/home/173808539,1,788 W Marietta St #810 ,"Atlanta<!-- -->, ",GA,30318,"709,400",2,2.5,"1,453",Condo/Co-op,  Transportation in <!-- -->English Avenue,77,44,66,
https://www.redfin.com/GA/Atlanta/1136-Boulevard-Dr-NE-30317/home/24717941,1,1136 Boulevard Dr NE ,"Atlanta<!-- -->, ",GA,30317,"698,999",4,3,"2,467",Single Family Residential,  Transportation in <!-- -->Reynoldstown,88,61,65,
